426336	上个月下了很多雨。	426217	Il a beaucoup plu le mois dernier.
426337	你不该违背你的诺言。	426211	Tu ne devrais pas trahir ta parole.
426338	你应该遵守你的诺言。	426210	Tu devrais respecter ta promesse.
426339	为什么你买了一本那么贵的词典？	426209	Pourquoi as-tu acheté un dictionnaire aussi cher ?
426340	我们注意到男人进了她的房间。	426204	Nous avons remarqué que l'homme entrait dans sa chambre.
426341	我父亲每周把他的一部分工资存起来。	426202	Chaque semaine, mon père épargne une partie de son salaire.
426344	你无法想象她有多么苦恼。	426201	Vous n'avez pas idée de la détresse dans laquelle elle était.
426345	我同意帮助老太太。	426200	J'ai accepté d'aider la vieille femme.
426346	我们怕错过火车。	426198	Nous avions peur de rater notre train.
426354	人们曾经相信地球是方的。	426195	Dans le temps, les gens croyaient que le monde était plat.
426355	我会削苹果。	426184	Je sais éplucher une pomme.
426356	化学工厂一着火就爆炸了。	426173	L'usine chimique a explosé dès que le feu l'a atteinte.
426357	权力大了，责任也就大了。	426166	Avec un grand pouvoir viennent de grandes responsabilités.
426358	我怕蜘蛛。	426153	J'ai horreur des araignées.
426359	他们的友情深深地感动了我们。	426151	Leur amitié nous a profondément touchés.
426360	医生说他如果还吃药的话，会好起来的。	426144	Le médecin a dit qu'il irait mieux s'il prenait son médicament.
426361	老夫妇出发去环游世界了。	426140	Le vieux couple s'est embarqué pour un tour du monde.
426362	Bill和我很久以前就是好朋友。	426134	Bill et moi sommes des amis proches depuis longtemps.
426363	他是个非常老实的小伙子。	426133	C'est un garçon très honnête.
426364	小伙子非常老实。	426132	Le garçon est très honnête.
426365	妈妈，我的手帕在哪里？	426131	Maman, où est mon mouchoir ?
426366	你的作文非常好，而且错误很少。	426130	Ta rédaction est très bonne, et comporte peu de fautes.
426367	在我看来，他是有道理的。	426129	À mon avis, il a raison.
426368	你想暗示什么？	426127	Qu'est-ce que tu sous-entends ?
426369	你是不是想暗示什么？	426126	Est-ce que tu sous-entends quelque chose ?
426370	能不能请你帮我接一下电话？	426123	Pourrais-tu décrocher le téléphone pour moi, s'il te plaît ?
426371	哦，能不能请你帮我听一下电话？	426121	Oh, pourrais-tu répondre au téléphone pour moi, s'il te plaît ?
426372	他听了我的意见。	426118	Il a écouté mon opinion.
426373	毕加索在1950年画了这幅画。	426116	Picasso a peint ce tableau en 1950.
426376	你需要一个好发型。	426115	Tu as besoin d'une bonne coupe.
426377	你该去理发店了。	426114	Tu as besoin d'aller chez le coiffeur.
426378	你说德语吗？	426107	Est-ce que tu parles allemand ?
426378	你说德语吗？	435640	Parles-tu allemand ?
426379	中国人民非常勤劳。	426105	Le peuple chinois est très travailleur.
426380	我们望见在远处的一座城堡。	426074	On a aperçu un château au loin.
426381	我们很高兴看见在远处有光。	426072	Nous avons été heureux d'apercevoir une lumière au loin.
426382	我看见一条脏狗进了花园。	426070	J'ai vu un chien crotté rentrer dans le jardin.
426391	我看见一些猴子正在爬树。	426066	J'ai vu des singes grimper à l'arbre.
426392	我们看了电影，接着我们一起吃了晚餐。	426065	Nous avons vu le film, puis nous avons dîné ensemble.
426394	我们真的目睹了事故。	426064	Nous avons réellement vu l'accident.
426395	我们看见那个女人被送进了医院。	426062	Nous avons vu la femme emmenée à l'hôpital.
426396	我出席了会议。	426051	Je me suis présenté à la réunion.
426397	我们看了窗外，但什么都没看见。	426049	Nous avons regardé par la fenêtre, mais nous n'avons rien vu.
426400	天上没有一片云。	391200	Il n'y avait pas un nuage dans le ciel.
426401	我看见天上有奇怪的东西。	426035	J'ai vu quelque chose d'étrange dans le ciel.
426402	我能借用一下你的橡皮吗？	426034	Est-ce que je peux t'emprunter ta gomme ?
426403	我看见一群鸟飞走了。	426033	J'ai vu un groupe d'oiseaux s'envoler.
426404	尽管语言和习俗不同，大家还是能够成为朋友。	426005	Même si les langues et les coutumes sont différentes, tout le monde peut devenir ami.
426406	我该在这个服务器上设置一个防火墙。	426001	Il faut que je configure un pare-feu sur ce serveur.
426408	我把他带到校区里最贵的餐馆去了。	425899	Je l'ai amené au restaurant le plus cher du campus.
426409	我是个老实人。	425826	Je suis une personne honnête.
426411	我说世界语可以说得像个本地人。	425825	Je peux parler l'espéranto comme un indigène.
426413	狐狸是野生动物。	425814	Les renards sont des animaux sauvages.
426414	她服毒自杀了。	134579	Elle s'est suicidée avec du poison.
426416	他跑了5英里。	130635	Il courut cinq miles.
426417	我相信他是幸福的。	15430	Je crois qu'il est heureux.
426418	我不知道说什么。	9652	Je ne sais quoi dire.
426418	我不知道说什么。	13013	Je ne sais pas quoi dire.
426419	他说：“我是加拿大来的。”	390360	Il a dit : « Je suis du Canada. »
426421	敌人的敌人就是同伴。	426422	L'ennemi d'un ennemi est un ami.
426428	警察会来吗？	426690	La Police viendra-t-elle ?
426430	请您原谅。	338404	Pardonnez-moi s'il vous plaît.
426433	这个座位没人。	426687	Cette place est libre.
426436	今天顾客比较少。	426686	Aujourd'hui il y a peu de clients.
426439	我找不到刀。	426685	Je n'arrive pas à trouver de couteau.
426442	您吃不吃辣椒？	426684	Mangez-vous du piment ?
426692	我的孩子们喜欢甘草棒。	398775	Mes enfants aiment les bâtons de réglisse.
426700	看起来像天书。	426703	C'est du chinois.
426709	饭还没做好。	427137	Le repas n'est pas encore prêt.
426717	请注意！	426718	Fais attention !
426748	我父母整天都在為雞毛蒜皮的事情吵架，真是煩死人了！	3502	Mes parents n'arrêtent pas de se disputer sur des choses stupides. C'est tellement énervant !
426812	这是一把中式扇子。	426809	C'est un éventail chinois.
426862	她中文有进步。	134545	Elle fait des progrès en chinois.
426864	史密斯医生有很多病人。	181351	Le Dr Smith a beaucoup de patients.
426867	我喜欢占星学。	6242	J'aime l'astrologie.
426870	非工作人员禁止入内。	330272	Entrée interdite sauf pour les personnels.
426871	塞纳河的一个岛上有一座名为圣母院的大教堂。	11961	Sur une île de la Seine se trouve une grande église appelée Notre Dame.
426872	大部分女性喜欢购物。	128445	La plupart des femmes aiment faire du shopping.
426873	那谁来照顾你的猫呢 ?	403251	Qui va s'occuper de ton chat dans ce cas-là ?
426874	那是学英语最好的方法。	12288	C'est la meilleure façon d'apprendre l'anglais.
426875	我听得见你，但我看不见你。	9004	Je t'entends mais je ne peux pas te voir.
426878	国王今天早上去狩猎了。	140039	Le roi est allé chasser ce matin.
426879	你已经吃过生鱼了吗 ?	128845	Avez-vous déjà mangé du poisson cru ?
426880	他可能病了。	139009	Il était peut-être malade.
426881	告诉我你手里有什么。	128309	Dites-moi ce que vous avez dans la main.
426882	眼不见，心不烦。	4251	Loin des yeux, loin du cœur.
426883	漂亮的花不会结好的果。	374072	Les belles fleurs ne font pas de bons fruits.
426884	总体上说，日本的气候温和。	9455	De façon générale, le climat du Japon est plutôt doux.
426884	总体上说，日本的气候温和。	14013	Dans l'ensemble, le Japon a un climat doux.
426885	我信鬼神之说。	127982	Je crois aux fantômes.
426886	不要引我笑。	391229	Ne me fais pas rire.
426887	他在工作中经验尚浅。	392506	Il est encore inexpérimenté dans son emploi.
426888	去波士顿的火车几点出发 ?	139289	À quelle heure part le train pour Boston ?
426890	他是那辆车的主人吗 ?	354613	Est-il le propriétaire de cette voiture ?
426891	我想让她干这项艰难的工作。	14371	Je veux lui faire faire ce travail difficile.
426891	我想让她干这项艰难的工作。	427082	Je souhaite lui laisser cette tâche difficile.
426892	没人能阻止我去那儿。	129241	Personne ne peut m'empêcher d'aller là-bas.
426892	没人能阻止我去那儿。	427085	Personne ne peut m'empêcher d'y aller.
426893	他以前住在这儿。	131527	Il habitait ici autrefois.
426894	他非常生气。	131265	Il est très en colère.
426895	我必须决定做什么。	14803	Il faut que je décide quoi faire.
426896	当我回到家的时候，我妹妹正在弹吉他。	395783	Quand je suis revenu à la maison, ma sœur jouait de la guitare.
426897	我因为化妆品皮肤过敏了。	9711	J'ai eu une allergie de la peau à cause des produits cosmétiques.
426906	上星期有五個人缺課。	128920	La semaine dernière 5 élèves ont été absents de cours.
426959	不知道別的星球上有沒有生物呢？	614801	Je me demande si la vie existe sur d'autres planètes.
427003	我一辈子都是个流浪者。	427004	Je serai un nomade à jamais.
427003	我一辈子都是个流浪者。	427099	Je suis nomade à vie.
427166	这完全没用。	427165	C'est complètement inutile.
427181	他八岁时离开了他的父母。	427180	Il a quitté ses parents quand il a eu huit ans.
427547	我刚看到沙特阿拉伯驻华盛顿大使辞职了。	4028	Je viens de voir que l'ambassadeur de l'Arabie Saoudite à Washington a démissionné.
427548	他以总统的身份访问了日本。	15475	Il est allé en visite au Japon en tant que président.
427552	玛丽看着镜中的自己。	332299	Mary se regarda dans le miroir.
427557	她为迟到的事请求原谅。	134544	Elle trouva une excuse pour être en retard.
427560	她成为了一个伟大的画家。	389613	Elle est devenue un peintre de renom.
427562	瑞士是一个中立的国家。	373601	La Suisse est un pays neutre.
427564	我有个黄鱼脑袋。	389044	J'ai une mémoire de poisson rouge.
427579	我听着收音机睡着了。	391050	En écoutant la radio, je me suis endormi.
427580	把收音机打开。	374593	Allume la radio.
427586	爱德华比罗伯特年轻。	10783	Edward est plus jeune que Robert.
427588	轮到你唱了。	8482	C'est à toi de chanter.
427591	我好像发烧了。	12846	Il semble que j'aie de la fièvre.
427597	他放弃了所有希望。	130963	Il abandonna tout espoir.
427601	人是唯一会使用火的动物。	128698	L'Homme est le seul animal qui peut utiliser le feu.
427606	他为经济发展作了很多贡献。	131917	Il a beaucoup contribué au développement de l'économie.
427609	毛皮大衣在打折。	135400	Les manteaux de fourrure sont en promotion.
427610	那个故事让我想起了一个老朋友。	7092	Cette histoire m'a rappelé un vieil ami.
427614	一个美国人在火车站跟我说了话。	9802	Un Américain m'a parlé à la gare.
427615	为什么不尝尝寿司？	412073	Pourquoi ne pas goûter les sushi ?
427619	如果必要的话，我不反对付特别费用。	134773	Je n'ai pas d'objection à payer des frais spéciaux si cela est nécessaire.
427621	我拒绝被像一个孩子般对待。	8136	Je refuse d'être traité comme un enfant.
427623	蜜蜂为我们提供蜂蜜。	135297	Les abeilles nous fournissent en miel.
427624	我让你来决定。	8853	Je vous laisserai la décision.
427625	丑闻让他付出了失去声誉的代价。	390705	Ce scandale lui a coûté sa réputation.
427627	玛丽和珍是表姐妹。	399808	Mary et Jane sont cousines.
427628	他不像是一个聪明的小伙子。	133504	Il ne ressemble pas à un garçon intelligent.
427629	我们给我们的狗一天喂食三次。	181424	Nous donnons à manger à notre chien trois fois par jour.
427631	因为没有人会说我的语言。	12985	Parce que personne ne peut parler ma langue.
427634	那个时候，墨西哥还没有独立于西班牙。	373597	À cette époque, le Mexique n'était pas encore indépendant de l'Espagne.
427636	每次我去日本餐馆，我都会把筷子带回家。	139431	À chaque fois que je vais au restaurant Japonais, j'emporte les baguettes chez moi.
427638	你需要我们的帮助吗？	8003	As-tu besoin de notre aide ?
427639	我先生是一个非常好的厨师。	7655	Mon mari est très bon cuisinier.
427641	我突然想起来我付不起那么多本书的钱。	12453	Tout à coup je me souvins que je ne pouvais pas payer autant de livres.
427642	我女朋友去了加拿大。	390343	Ma copine est partie au Canada.
427646	有人拿错了我的鞋。	335175	Quelqu'un a pris mes chaussures par erreur.
427960	今晚谁上班？	539802	Qui travaille ce soir ?
427970	多深？	12910	Quelle profondeur ?
427979	如果我早知道他的地址，我早就给他写信了。	339342	Si j'avais connu son adresse, je lui aurais écrit.
427982	不要吃那么多。你会胖的。	398050	Ne mange pas autant. Tu vas engraisser.
427984	他写了两本书。	461247	Il a écrit deux livres.
427989	您吃不吃肉？	760134	Mangez-vous de la viande ?
427996	我小便里有血。	8836	J'avais du sang dans mes urines.
427999	他唱了一首歌。	129963	Il a chanté une chanson.
428014	她怕鱼，而且从来不吃。	134243	Elle a horreur du poisson et n'en mange jamais.
428019	过去我冬天常常去滑雪。	14821	Je partais souvent faire du ski en hiver.
428027	一张老人的画像挂在墙上。	135675	Le portrait d’un vieil homme était accroché au mur.
428637	雖然我住在她家附近，可是也很少見到她。	431201	Je vis près de sa maison, mais je la vois rarement.
429064	他1970年去了伦敦。	399858	Il alla à Londres en 1970.
429064	他1970年去了伦敦。	495417	Il est allé à Londres en 1970.
429067	没有人能帮我。	12581	Personne ne peut m'aider.
429073	哭是无济于事的。	9251	Ça ne sert à rien de pleurer.
429076	我被迫签了那张纸。	7535	J'ai été obligé de signer le papier.
429083	我的书桌是木制的。	7794	Mon bureau est fait de bois.
429084	每个人都能做。	129234	Tout le monde peut le faire.
429089	奶牛是种有用的动物。	129797	La vache laitière est un animal utile.
429091	我不喜欢乘飞机旅行。	134746	Je n'aime pas voyager par les airs.
429093	能不能请你重复一下？	13592	Pouvez-vous répéter cela, s'il vous plaît ?
429096	他在花园里砍了一棵树。	15481	Il a coupé un arbre dans le jardin.
429098	他砍了花园里的一棵树。	15481	Il a coupé un arbre dans le jardin.
429099	他六点回来了。	133536	Il est rentré à six heures.
429101	“你的汽车是什么牌子的？”“是一辆福特。”	135717	« De quelle marque est ta voiture ? » « C'est une Ford. »
429102	每次我完成一项工作，我就在列表上确认一下。	355078	Chaque fois que je termine une tâche, je la confirme sur la liste.
429103	飞机肯定会准时到的。	139270	C'est sûr que l'avion arrivera à l'heure.
429106	我每周去游一次泳。	372130	Je vais nager une fois par semaine.
429114	你必须停止吸烟。	427375	Tu dois cesser de fumer.
429116	她是个好女孩。	134063	C'est une gentille fille.
429127	他和他爸爸是一个模子刻出来的。	130803	C'est le portrait craché de son père.
429128	把我的眼镜拿给我。	7832	Apportez-moi mes lunettes.
429133	他是家里的宝贝。	133395	Il est le bébé de la famille.
429136	男人不能变成女人，就像猴子不能进化成人类一样。	129281	Un homme ne peut pas devenir une femme pas plus qu'un singe ne peut se développer en homme.
429138	我跟她谈了一小时。	127785	Je lui ai parlé pendant une heure.
429140	她有三个孩子，信不信由你。	13412	Crois-le ou non, elle a trois enfants.
429141	他不是傻子。	332761	Il n'est pas idiot.
429143	记忆是我们大脑的一种主要功能。	6208	La mémoire est une fonction essentielle de notre cerveau.
429146	我不想晒黑。	127552	Je ne veux pas bronzer.
429149	草莓到了冬天卖得很贵。	332248	Les fraises se vendent chères en hiver.
429150	他用水装满了瓶子。	133264	Il a rempli la bouteille avec de l'eau.
429153	能乐是日本的一种传统艺术。	129849	Le nô est un art traditionnel japonais.
429156	我能用一下这辆自行车吗？	11366	Puis-je utiliser ce vélo ?
429162	雪持续下了十天。	136050	Il a neigé pendant dix jours consécutifs.
429163	这是日本。	427683	Voici le Japon.
429165	她戴上了帽子准备出去。	134222	Elle mit son chapeau pour sortir.
429167	他没有死在飞机事故中真是个奇迹。	180733	C'est un miracle qu'il ne soit pas mort dans le crash de l'avion.
429169	街上有几百辆车。	391424	Il y avait des centaines de voitures dans la rue.
429171	不，她从没恋爱过。	10646	Non, elle n'est jamais tombée amoureuse.
429174	如果他犯了罪，他应该受到惩罚。	390431	Il devrait être puni s'il a commis un crime.
429175	他总是抱怨伙食不好。	130755	Il se plaint toujours de la nourriture.
429177	我要了两杯茶和三杯咖啡。	428680	J'ai commandé deux thés et trois cafés.
429178	我买了辆毕加索。	388527	J'ai acheté un Picasso.
429181	我觉得一部电影比任何书都有趣。	427856	Je pense qu'un film est plus intéressant que n'importe quel livre.
429183	这是一句我不知道什么意思的谚语。	397126	C'est un proverbe dont je ne comprends pas le sens.
429185	两兄弟都是音乐家。	12100	Les deux frères sont musiciens.
429188	天然食品会对你有好处。	237104	La nourriture naturelle te fera du bien.
429196	他转变了话题。	133542	Il a changé de sujet de conversation.
429198	健康就是一切。	8809	La santé, c'est tout.
429226	我被踢出了棒球队。	429225	J'ai été viré de l'équipe de baseball.
429232	她让人做了一条新连衣裙。	350207	Elle s'est fait faire une nouvelle robe.
429241	我听见隔壁房间有人说话。	135641	J'entends quelqu'un parler dans la pièce à côté.
429244	你为什么来这儿？	427691	Pourquoi es-tu venu ici ?
429244	你为什么来这儿？	470114	Pourquoi es-tu venue ici ?
429254	我们今晚到外面吃吧，我太累了，做不动饭了。	181368	Et si on dînait dehors ce soir, je suis trop fatigué pour cuisiner.
429274	我不可能全都想到。	181182	Je ne peux pas penser à tout.
429322	恐怕不行。	590739	Je crains que non.
429342	她很会打扮，所以不管穿上什么都合适。	1406442	Elle sait vraiment se maquiller, du coup qu'importe ce qu'elle porte, cela lui va.
429412	这外套是什么材料作的？	844665	De quel tissu est faite cette veste ?
429413	我没办法联络到他。	127632	Je ne peux pas le joindre.
429427	他称赞了我。	368129	Il m'a fait un compliment.
429434	在新加坡，鞭刑是处置犯人的方法之一。	818095	À Singapour, la flagellation est une façon de punir un criminel.
429480	只有少数的人是无忧无虑的。	1064780	Peu de gens n'ont aucun souci.
429817	抓饭肉是八块钱。素抓饭只是四块钱。	536161	Le riz pilaf avec de la viande coûte huit yuans. Le riz pilaf végétarien coûte seulement quatre yuans.
429821	你是新来的吗？	429827	Tu es nouveau ?
429863	我们详细地讨论了这个问题。	331862	Nous avons déjà discuté de ce sujet.
430178	你如果咬我，我也要咬你。	2105137	Si tu me mords, je te mordrai aussi.
430240	這房間是禁止吸煙的。	430124	Vous n'avez pas le droit de fumer dans cette pièce.
430240	這房間是禁止吸煙的。	430125	Tu n'as pas le droit de fumer dans cette salle.
430242	我一走路，這裏就很痛。	337849	Quand j'essaie de marcher, j'ai une douleur affreuse ici.
430432	她會彈鋼琴嗎？	549133	Est-ce qu'elle joue du piano ?
430850	你爱音乐吗？	333741	Aimes-tu la musique ?
430941	在别人的工作中发现错误很容易。	129093	C'est facile de trouver des fautes dans le travail des autres.
430946	你愿意跟我们一起踢足球吗？	338257	Voudrais-tu jouer au foot avec nous ?
430947	奶酪不容易消化。	12592	Le fromage ne se digère pas facilement.
430948	那种药救了她的命。	341338	Le médicament sauva sa vie.
430951	这个词有双重意思。	427281	Ce mot a un double sens.
430952	我每天早上六点起床。	127936	Je me lève à six heures chaque matin.
430956	我能明天十点见你吗？	135341	Puis-je vous rencontrer demain à 10 heures ?
430959	他模仿了梵高的作品。	136568	Il imitait les œuvres de Van Gogh.
430961	我头痛吃了两片阿司匹林。	129595	J'ai pris deux cachets d'aspirine pour mon mal de tête.
430965	他完成工作几分钟后，就去睡觉了。	406095	Quelques minutes après avoir fini son travail, il est allé se coucher.
430967	糖溶于热水。	180247	Le sucre fond dans l'eau chaude.
430972	他比较了复印稿和原件。	138900	Il a comparé la copie à l'original.
430974	但是没人帮得了我。	11698	Mais nul ne pouvait m'aider.
430977	他有三个儿子。	430773	Il a trois fils.
430978	他说英语吗？	131636	Parle-t-il anglais ?
430979	他开始吹口哨了。	131432	Il commença à siffler un air.
430982	上这所学校需要很多钱。	11317	Aller à cette école nécessite beaucoup d'argent.
430983	她唱歌非常好。	4492443	Elle chante très bien.
430984	我打算成为工程师。	6673	Je compte devenir ingénieur.
430985	他只是个诗人。	15448	Ce n'est qu'un poète.
430987	由于下雨，野餐取消了。	181704	Le pique-nique a été annulé à cause de la pluie.
430989	他钢琴弹得非常好。	3579	Il joue très bien du piano.
430992	一个猎人和他的狗一起打野兔。	135856	Un chasseur chassait des lièvres avec son chien.
430993	停止大声说话。	426544	Arrête de parler fort.
430994	冰厚得足以让我在上面走路。	236594	La glace était suffisamment épaisse pour que je puisse y marcher dessus.
430995	不，谢谢，我饱了。	10726	Non merci. J'ai le ventre plein.
430997	我的心跳得那么快！	330991	Mon cœur bat si fort !
431001	我有个阿姨住在洛杉矶。	356186	J'ai une tante qui vit à Los Angeles.
431002	他的牙齿被烟熏黄了。	130306	Ses dents sont jaunies par le tabac.
431004	他爸爸总是很晚回家。	130407	Son père revient toujours tard à la maison.
431040	这张桌子是干净的。	431568	Cette table est propre.
431094	这是曹操的奸计。	431095	C'est la duperie de Cao Cao.
431109	但是我不会烤烤肉串！	544228	Mais je ne sais pas cuisiner les kébabs !
431455	Emi看上去很幸福。	411257	Emi a l'air heureuse.
431456	他站了起来。	133512	Il se mit debout.
431457	你的学业怎么样了?	10272	Comment se passent tes études ?
431461	至少20户人家着火了。	331544	Au moins vingt maisons ont brûlé.
431463	Nancy不可能看过这本书。	135733	Il est impossible que Nancy ait lu ce livre.
431465	Bob，帮我把他的行李搬到客厅。	399875	Bob, aide-moi à transporter sa valise jusqu'à la salle de séjour.
431467	我20分钟后打过来。	181240	Je rappellerai dans vingt minutes.
431470	我无所谓。	4177	Ça m'est égal.
431472	你能证明吗?	136309	Pouvez-vous le prouver ?
431474	我总觉得渴。	10705	J'ai toujours soif.
431479	他砸坏的是这扇窗。	129965	C'est cette fenêtre qu'il a cassée.
431482	我的梦想灰飞烟灭了。	7589	Mon rêve s'envola en fumée.
431487	他代替我去了会议。	7685	Il ira à la réunion à ma place.
431488	他跑步又赢了。	129943	Il a encore gagné la course.
431489	明天10点起我会在办公室。	181087	Je serai dans mon bureau à partir de dix heures demain.
431490	他跟我解释了怎么用那台机器。	132213	Il m'a expliqué comment utiliser cette machine.
431492	他生来就是一个大方的人。	132773	C'est par nature une personne généreuse.
431496	伦理学是指行为准则。	135638	L'éthique veut dire les règles de conduite.
431497	一艘船突然从雾中出现。	135316	Un bateau apparut soudain dans la brume.
431499	请给我一个汉堡包。	7924	Donnez-moi un hamburger, s'il vous plaît.
431500	我明天会很忙。	127963	Je serai occupé, demain.
431501	终于开始下雨了。	12636	Il a enfin commencé à pleuvoir.
431516	我到櫃檯拿了鑰匙，然後就乘電梯去了我房間的樓層。	13269	Après avoir demandé ma clé à la réception, j'ai pris l'ascenseur jusqu'à mon étage.
431519	我在报纸上看到他被暗杀了。	139729	J'ai lu dans le journal qu'il avait été assassiné.
431520	市长否认收受了贿赂。	180743	Le maire a nié avoir reçu un pot-de-vin.
431522	所有学生将会参加舞台剧的演出。	9402	Tous les étudiants participeront à la pièce de théâtre.
431524	他渴望去中国。	132952	Il est désireux d'aller en Chine.
431530	我能借一下球拍吗?	13755	Puis-je louer des raquettes ?
431543	对了，你拉小提琴吗?	339591	Au fait, est-ce que tu joues du violon ?
431549	鸟儿是昆虫的天敌。	129408	Les oiseaux sont les ennemis naturels des insectes.
431553	即使他很忙，他也会来的。	332205	Même s'il est occupé, il viendra.
431555	下周一开学。	435229	L'école commence lundi prochain.
431556	你认识他吗?	395582	Le connaissais-tu ?
431563	他把狗拴在一棵树上。	131974	Il attacha le chien à un arbre.
431578	这座火山在这年内爆发了两次。	661139	Ce volcan est entré en éruption deux fois cette année.
431591	她买了一部照相机给她儿子。	919137	Elle acheta un appareil photo à son fils.
431605	他虽年轻，但十分英明。	393417	Bien qu'étant jeune, il est sage.
431614	我不太喜欢数学。	431620	Je n'aime pas beaucoup les mathématiques.
431728	我对此毫不怀疑。	433376	Je n'ai aucun doute sur ça.
431903	我真想在 Tatoeba 寫很多很多的句子，不過我有別的事要做。	398849	J'aimerais pouvoir écrire des centaines de phrases sur le site de Tatoeba, mais j'ai d'autres choses à faire.
432313	他没有女朋友。	130081	Il n'a pas de petite amie.
432317	听说你有新女朋友了。	432316	J’ai entendu dire que tu as une nouvelle copine.
432327	别那么着急。	432326	Ne vous inquiétez pas comme ça.
432332	你的问题和我没有关系。	432331	Tes problèmes ne me concernent pas.
432338	我们不畏惧任何困难。	432337	Nous n’avons pas peur de n’importe quelle détresse.
432344	我当过老师。	432343	J’étais professeur.
432350	看来那条狗会咬人。	432349	On dirait que le chien mord.
432357	我怀疑我是不是一个好作家。	432356	Je doute que je sois un bon écrivain.
432896	别忘了把香烟熄掉。	1039082	N'oubliez pas d'éteindre votre cigarette.
432905	你还不够经验。	1086780	Tu n'as pas encore assez d'expérience.
432905	你还不够经验。	1086781	Tu n'es pas encore assez expérimenté.
432906	和他一起去美术馆的人并不是玛丽 。	1472543	Ce n'est pas du tout Marie qui est allée avec lui à la galerie d'art.
432907	他因为太疲劳而无法继续前进。	130684	Il était trop fatigué pour aller plus loin.
432945	我姐姐每天都会洗澡。	7746	Ma sœur prend une douche tous les matins.
432949	我的英语不像Naomi那么流利。	6970	Je ne parle pas anglais aussi couramment que Naomi.
432958	好像我成电灯泡了。我该走了。	432961	On dirait que je tiens la chandelle ici. Je dois m'en aller.
432971	他的生日是八月二十一日。	130376	Son anniversaire est le 21 août.
432974	物以类聚。	135645	Qui se ressemble s'assemble.
432992	最近我一直都很忙。	1170998	Ces derniers temps je suis toujours occupé.
432999	他是个有为的青年。	133473	C'est un jeune plein d'avenir.
433252	既要马好，又要马不吃草。	431588	On ne peut pas avoir à la fois le beurre et l'argent du beurre.
433369	工作了一整天的汤姆想要休息一下。	337213	Tom, qui avait travaillé toute la journée, voulait se reposer.
433418	出拳就是出拳。出脚就是出脚。	433415	Un coup de poing, c'est juste un coup de poing. Un coup de pied, c'est juste un coup de pied.
433481	醫生繼續觀察病人的一舉一動。	1206163	Le docteur a continué à observer le comportement du patient.
433550	在那邊游泳的男孩是誰？	888950	Qui est ce garçon nageant là-bas ?
433550	在那邊游泳的男孩是誰？	1097248	Le garçon qui nage là-bas, c'est qui ?
433901	那個箱子太小了，放不下這裏這麼多東西。	139586	C'est une boîte trop petite pour mettre toutes ces choses.
433903	雖然我失敗了，但我會再試一次的。	435159	Bien que j'aie échoué, je réessaierai.
433906	你對美國的感覺是怎樣的？	435158	Quel est ton sentiment vis-à-vis des États-Unis ?
433911	他很有審美眼光。	435157	Il a un bon sens esthétique.
433912	我把聽筒放到了耳邊。	435155	J'ai mis le combiné du téléphone près de mon oreille.
433920	這朵是整個花園最漂亮的花。	435152	Cette fleur est la plus belle de ce jardin.
433922	誠實是一種美德。	128831	L'honnêteté est une vertu.
433924	她一舉成名。	332297	Elle est soudainement devenue célèbre.
433925	你不知道他兩年前死了嗎？	417437	Ne sais-tu pas qu'il est mort il y a deux ans ?
433928	美國在一八六三年廢除了奴隸制度。	10558	L'Amérique abolit l'esclavage en 1863.
433929	如果沒有你，我的人生就會變得空白一片。	14985	Sans toi, ma vie n'aurait aucun sens.
433930	罐子是空的。	435139	La boîte est vide.
433932	我覺得很難用一天就做完這麼多的工作。	435135	Je trouve cela difficile de finir en une journée autant de travail.
433940	我拉肚子了。	9713	J'ai la diarrhée.
434111	我和老干妈有爱恨交加的关系。	434112	Lao Gan Ma et moi, nous avons une relation d'amour-haine.
435132	我觉得很难用一天时间做完所有这些工作。	435137	Je trouve qu'il est difficile de finir tout ce travail en une journée.
435209	祝你一路平安。	435206	Bon voyage !
435209	祝你一路平安。	435213	Je te souhaite un bon voyage.
435214	祝您一路顺风。	435206	Bon voyage !
435214	祝您一路顺风。	435212	Je vous souhaite un bon voyage.
435215	祝你一路顺风。	435206	Bon voyage !
435215	祝你一路顺风。	435213	Je te souhaite un bon voyage.
435237	他已經做完功課了。	131445	Il a déjà fait ses devoirs.
435339	总的来说，我对这个结果很满意。	435336	En gros, je suis content du résultat.
435361	新鲜的水果对你的健康有益。	418492	Les fruits frais sont bons pour ta santé.
435362	他害怕死亡。	132166	Il a peur de la mort.
435363	他想游泳渡河的企图失败了。	130511	Il a échoué dans sa tentative de traverser la rivière à la nage.
435364	我被外星人绑架了。	7360	J'ai été kidnappé par des extra-terrestres.
435366	你能想象他开着一辆这么漂亮的车吗？	129928	Pouvez-vous l'imaginer conduire une si belle voiture ?
435367	她没有比她妈妈更漂亮。	373632	Elle n’est pas plus belle que sa mère.
435368	酒香不怕巷子深。	391957	À bon vin point d'enseigne.
435370	很遗憾让能见到她的机会溜走了。	354601	C'est dommage d'avoir laissé échapper cette occasion de la voir.
435372	他们喝了两瓶酒。	428420	Ils ont bu 2 bouteilles de vin.
435375	还剩一点水。	180684	Il reste un peu d'eau.
435376	我马上把帐单拿给您。	4297	Je vous apporte l’addition tout de suite.
435377	我无法忍受他的蛮横无礼。	130434	Je ne supporte pas son insolence.
435379	有些孩子不喜欢蔬菜。	135457	Certains enfants n'aiment pas les légumes.
